id,battery_id,equipment_id,battery_charge_type_txt_id,eqlz_status_txt_id,charge_start_dt,charge_start_dt_tz_id,charge_start_dt_wall,charge_end_dt,charge_end_dt_tz_id,charge_end_dt_wall,charge_amp_hours,dischrg_start_dt,dischrg_start_dt_tz_id,dischrg_start_dt_wall,dischrg_start_bdi,dischrg_start_battery_volts,dischrg_end_dt,dischrg_end_dt_tz_id,dischrg_end_dt_wall,dischrg_end_bdi,dischrg_end_battery_volts,dischrg_amp_hours,dischrg_work_accum_sec,insert_dt
176602,266,NULL,CHN,NTEQL,25:24.0,142,25:24.0,26:25.0,142,26:25.0,0.3,26:26.0,142,26:26.0,100,36.6,26:56.0,142,26:56.0,100,36.6,0,0,35:26.8
176603,266,NULL,CHN,NTEQL,26:56.0,142,26:56.0,28:02.0,142,28:02.0,0.3,28:03.0,142,28:03.0,100,36.6,28:33.0,142,28:33.0,100,36.6,0,0,37:03.8
176604,266,NULL,CHN,NTEQL,28:33.0,142,28:33.0,29:34.0,142,29:34.0,0.3,29:35.0,142,29:35.0,100,36.6,30:05.0,142,30:05.0,100,36.6,0,0,38:38.8
176605,266,NULL,CHN,NTEQL,30:05.0,142,30:05.0,31:11.0,142,31:11.0,0.3,31:12.0,142,31:12.0,100,36.6,31:42.0,142,31:42.0,100,36.6,0,0,40:27.8
176606,266,NULL,CHN,NTEQL,31:42.0,142,31:42.0,32:43.0,142,32:43.0,0.3,32:44.0,142,32:44.0,100,36.6,33:14.0,142,33:14.0,100,36.6,0,0,41:51.8
176607,266,NULL,CHN,NTEQL,33:14.0,142,33:14.0,34:20.0,142,34:20.0,0.3,34:21.0,142,34:21.0,100,36.6,34:51.0,142,34:51.0,100,36.6,0,0,43:29.8
176608,266,NULL,CHN,NTEQL,34:51.0,142,34:51.0,35:52.0,142,35:52.0,0.3,35:53.0,142,35:53.0,100,36.6,36:23.0,142,36:23.0,100,36.6,0,0,45:09.0
176609,266,NULL,CHN,NTEQL,36:23.0,142,36:23.0,37:29.0,142,37:29.0,0.3,37:30.0,142,37:30.0,100,36.6,38:00.0,142,38:00.0,100,36.6,0,0,46:53.7
176610,266,NULL,CHN,NTEQL,38:00.0,142,38:00.0,39:01.0,142,39:01.0,0.3,39:02.0,142,39:02.0,100,36.6,39:32.0,142,39:32.0,100,36.6,0,0,48:21.9
176611,266,NULL,CHN,NTEQL,39:32.0,142,39:32.0,40:38.0,142,40:38.0,0.3,40:39.0,142,40:39.0,100,36.6,41:09.0,142,41:09.0,100,36.6,0,0,50:06.7
176612,266,NULL,CHN,NTEQL,41:09.0,142,41:09.0,42:10.0,142,42:10.0,0.3,42:11.0,142,42:11.0,100,36.6,42:41.0,142,42:41.0,100,36.6,0,0,51:34.8
176613,266,NULL,CHN,NTEQL,42:41.0,142,42:41.0,43:47.0,142,43:47.0,0.3,43:48.0,142,43:48.0,100,36.6,44:17.0,142,44:17.0,100,36.6,0,0,53:13.2
176614,266,NULL,CHN,NTEQL,44:17.0,142,44:17.0,45:18.0,142,45:18.0,0.3,45:19.0,142,45:19.0,100,36.6,45:49.0,142,45:49.0,100,36.6,0,0,54:47.0
176618,266,NULL,CHN,NTEQL,45:49.0,142,45:49.0,46:55.0,142,46:55.0,0.3,46:56.0,142,46:56.0,100,36.6,47:26.0,142,47:26.0,100,36.6,0,0,56:30.7
176621,266,NULL,CHN,NTEQL,47:26.0,142,47:26.0,48:27.0,142,48:27.0,0.3,48:28.0,142,48:28.0,100,36.6,48:58.0,142,48:58.0,100,36.6,0,0,57:56.9
176622,266,NULL,CHN,NTEQL,48:58.0,142,48:58.0,50:04.0,142,50:04.0,0.3,50:05.0,142,50:05.0,100,36.6,50:35.0,142,50:35.0,100,36.6,0,0,59:45.7
176623,266,NULL,CHN,NTEQL,50:35.0,142,50:35.0,51:36.0,142,51:36.0,0.3,51:37.0,142,51:37.0,100,36.6,52:07.0,142,52:07.0,100,36.6,0,0,01:13.6
176624,266,NULL,CHN,NTEQL,52:07.0,142,52:07.0,53:13.0,142,53:13.0,0.3,53:14.0,142,53:14.0,100,36.6,53:44.0,142,53:44.0,100,36.6,0,0,02:58.7
176625,266,NULL,CHN,NTEQL,53:44.0,142,53:44.0,54:45.0,142,54:45.0,0.3,54:46.0,142,54:46.0,100,36.6,55:16.0,142,55:16.0,100,36.6,0,0,04:26.3
176626,266,NULL,CHN,NTEQL,55:16.0,142,55:16.0,56:22.0,142,56:22.0,0.3,56:23.0,142,56:23.0,100,36.6,56:53.0,142,56:53.0,100,36.6,0,0,06:05.0
176627,266,NULL,CHN,NTEQL,56:53.0,142,56:53.0,57:54.0,142,57:54.0,0.3,57:55.0,142,57:55.0,100,36.6,58:25.0,142,58:25.0,100,36.6,0,0,07:39.4
176628,266,NULL,CHN,NTEQL,58:25.0,142,58:25.0,59:31.0,142,59:31.0,0.3,59:32.0,142,59:32.0,100,36.6,00:02.0,142,00:02.0,100,36.6,0,0,09:23.7
176629,266,NULL,CHN,NTEQL,00:02.0,142,00:02.0,01:03.0,142,01:03.0,0.3,01:04.0,142,01:04.0,100,36.6,01:34.0,142,01:34.0,100,36.6,0,0,10:51.6
176630,266,NULL,CHN,NTEQL,01:34.0,142,01:34.0,02:40.0,142,02:40.0,0.3,02:41.0,142,02:41.0,100,36.6,03:11.0,142,03:11.0,100,36.6,0,0,12:30.4
176631,266,NULL,CHN,NTEQL,03:11.0,142,03:11.0,04:12.0,142,04:12.0,0.3,04:13.0,142,04:13.0,100,36.6,04:43.0,142,04:43.0,100,36.6,0,0,14:04.4
176632,266,NULL,CHN,NTEQL,04:43.0,142,04:43.0,05:49.0,142,05:49.0,0.3,05:50.0,142,05:50.0,100,36.6,06:20.0,142,06:20.0,100,36.6,0,0,15:43.2
176633,266,NULL,CHN,NTEQL,06:20.0,142,06:20.0,07:21.0,142,07:21.0,0.3,07:22.0,142,07:22.0,100,36.6,07:52.0,142,07:52.0,100,36.6,0,0,17:17.0
176634,266,NULL,CHN,NTEQL,07:52.0,142,07:52.0,08:58.0,142,08:58.0,0.3,08:59.0,142,08:59.0,100,36.6,09:29.0,142,09:29.0,100,36.6,0,0,18:56.2
176635,266,NULL,CHN,NTEQL,09:29.0,142,09:29.0,10:30.0,142,10:30.0,0.3,10:31.0,142,10:31.0,100,36.6,11:01.0,142,11:01.0,100,36.6,0,0,20:29.7
176636,266,NULL,CHN,NTEQL,11:01.0,142,11:01.0,12:07.0,142,12:07.0,0.3,12:08.0,142,12:08.0,100,36.6,12:38.0,142,12:38.0,100,36.6,0,0,22:08.4
176637,266,NULL,CHN,NTEQL,12:38.0,142,12:38.0,13:39.0,142,13:39.0,0.3,13:40.0,142,13:40.0,100,36.6,14:10.0,142,14:10.0,100,36.6,0,0,23:42.6
176638,266,NULL,CHN,NTEQL,14:10.0,142,14:10.0,15:16.0,142,15:16.0,0.3,15:17.0,142,15:17.0,100,36.6,15:47.0,142,15:47.0,100,36.6,0,0,25:21.2
176639,266,NULL,CHN,NTEQL,15:47.0,142,15:47.0,16:48.0,142,16:48.0,0.3,16:49.0,142,16:49.0,100,36.6,17:19.0,142,17:19.0,100,36.6,0,0,26:55.6
176640,266,NULL,CHN,NTEQL,17:19.0,142,17:19.0,18:25.0,142,18:25.0,0.3,18:26.0,142,18:26.0,100,36.6,18:56.0,142,18:56.0,100,36.6,0,0,28:33.8
176641,266,NULL,CHN,NTEQL,18:56.0,142,18:56.0,19:57.0,142,19:57.0,0.3,19:58.0,142,19:58.0,100,36.6,20:28.0,142,20:28.0,100,36.6,0,0,30:07.6
176642,266,NULL,CHN,NTEQL,20:28.0,142,20:28.0,21:34.0,142,21:34.0,0.3,21:35.0,142,21:35.0,100,36.6,22:05.0,142,22:05.0,100,36.6,0,0,31:47.7
176643,266,NULL,CHN,NTEQL,22:05.0,142,22:05.0,23:06.0,142,23:06.0,0.3,23:07.0,142,23:07.0,100,36.6,23:37.0,142,23:37.0,100,36.6,0,0,33:22.0
176644,266,NULL,CHN,NTEQL,23:37.0,142,23:37.0,24:43.0,142,24:43.0,0.3,24:44.0,142,24:44.0,100,36.6,25:14.0,142,25:14.0,100,36.6,0,0,34:59.2
176645,266,NULL,CHN,NTEQL,25:14.0,142,25:14.0,26:15.0,142,26:15.0,0.3,26:16.0,142,26:16.0,100,36.6,26:46.0,142,26:46.0,100,36.6,0,0,36:34.9
176646,266,NULL,CHN,NTEQL,26:46.0,142,26:46.0,27:52.0,142,27:52.0,0.3,27:53.0,142,27:53.0,100,36.6,28:23.0,142,28:23.0,100,36.6,0,0,38:12.4
176647,266,NULL,CHN,NTEQL,28:23.0,142,28:23.0,29:24.0,142,29:24.0,0.3,29:25.0,142,29:25.0,100,36.6,29:55.0,142,29:55.0,100,36.6,0,0,39:46.9
176648,266,NULL,CHN,NTEQL,29:55.0,142,29:55.0,31:01.0,142,31:01.0,0.3,31:02.0,142,31:02.0,100,36.6,31:32.0,142,31:32.0,100,36.6,0,0,41:30.6
176649,266,NULL,CHN,NTEQL,31:32.0,142,31:32.0,32:33.0,142,32:33.0,0.3,32:34.0,142,32:34.0,100,36.6,33:04.0,142,33:04.0,100,36.6,0,0,42:59.9
176650,266,NULL,CHN,NTEQL,33:04.0,142,33:04.0,34:10.0,142,34:10.0,0.3,34:11.0,142,34:11.0,100,36.6,34:41.0,142,34:41.0,100,36.6,0,0,44:50.8
176651,266,NULL,CHN,NTEQL,34:41.0,142,34:41.0,35:42.0,142,35:42.0,0.3,35:43.0,142,35:43.0,100,36.6,36:13.0,142,36:13.0,100,36.6,0,0,46:12.9
176652,266,NULL,CHN,NTEQL,36:13.0,142,36:13.0,37:19.0,142,37:19.0,0.3,37:20.0,142,37:20.0,100,36.6,37:50.0,142,37:50.0,100,36.6,0,0,48:04.8
176653,266,NULL,CHN,NTEQL,37:50.0,142,37:50.0,38:51.0,142,38:51.0,0.3,38:52.0,142,38:52.0,100,36.6,39:22.0,142,39:22.0,100,36.6,0,0,49:26.0
176654,266,NULL,CHN,NTEQL,39:22.0,142,39:22.0,40:28.0,142,40:28.0,0.3,40:29.0,142,40:29.0,100,36.6,40:59.0,142,40:59.0,100,36.6,0,0,51:08.7
176655,266,NULL,CHN,NTEQL,40:59.0,142,40:59.0,42:00.0,142,42:00.0,0.3,42:01.0,142,42:01.0,100,36.6,42:31.0,142,42:31.0,100,36.6,0,0,52:42.7
176656,266,NULL,CHN,NTEQL,42:31.0,142,42:31.0,43:37.0,142,43:37.0,0.3,43:38.0,142,43:38.0,100,36.6,44:08.0,142,44:08.0,100,36.6,0,0,54:28.8
176657,266,NULL,CHN,NTEQL,44:08.0,142,44:08.0,45:09.0,142,45:09.0,0.3,45:10.0,142,45:10.0,100,36.6,45:40.0,142,45:40.0,100,36.6,0,0,55:55.5
176658,266,NULL,CHN,NTEQL,45:40.0,142,45:40.0,46:46.0,142,46:46.0,0.3,46:47.0,142,46:47.0,100,36.6,47:17.0,142,47:17.0,100,36.6,0,0,57:39.8
176659,266,NULL,CHN,NTEQL,47:17.0,142,47:17.0,48:18.0,142,48:18.0,0.3,48:19.0,142,48:19.0,100,36.6,48:49.0,142,48:49.0,100,36.6,0,0,59:08.1
176660,266,NULL,CHN,NTEQL,48:49.0,142,48:49.0,49:55.0,142,49:55.0,0.3,49:56.0,142,49:56.0,100,36.6,50:26.0,142,50:26.0,100,36.6,0,0,00:46.8
176661,266,NULL,CHN,NTEQL,50:26.0,142,50:26.0,51:27.0,142,51:27.0,0.3,51:28.0,142,51:28.0,100,36.6,51:58.0,142,51:58.0,100,36.6,0,0,02:20.6
176662,266,NULL,CHN,NTEQL,51:58.0,142,51:58.0,53:04.0,142,53:04.0,0.3,53:05.0,142,53:05.0,100,36.6,53:35.0,142,53:35.0,100,36.6,0,0,03:59.4
176663,266,NULL,CHN,NTEQL,53:35.0,142,53:35.0,54:36.0,142,54:36.0,0.3,54:37.0,142,54:37.0,100,36.6,55:07.0,142,55:07.0,100,36.6,0,0,05:33.9
176664,266,NULL,CHN,NTEQL,55:07.0,142,55:07.0,56:13.0,142,56:13.0,0.3,56:14.0,142,56:14.0,100,36.6,56:44.0,142,56:44.0,100,36.6,0,0,07:12.2
176665,266,NULL,CHN,NTEQL,56:44.0,142,56:44.0,57:45.0,142,57:45.0,0.3,57:46.0,142,57:46.0,100,36.6,58:16.0,142,58:16.0,100,36.6,0,0,08:46.1
176666,266,NULL,CHN,NTEQL,58:16.0,142,58:16.0,59:22.0,142,59:22.0,0.3,59:23.0,142,59:23.0,100,36.6,59:53.0,142,59:53.0,100,36.6,0,0,10:24.8
176667,266,NULL,CHN,NTEQL,59:53.0,142,59:53.0,00:54.0,142,00:54.0,0.3,00:55.0,142,00:55.0,100,36.6,01:25.0,142,01:25.0,100,36.6,0,0,11:58.9
176668,266,NULL,CHN,NTEQL,01:25.0,142,01:25.0,02:31.0,142,02:31.0,0.3,02:32.0,142,02:32.0,100,36.6,03:02.0,142,03:02.0,100,36.6,0,0,13:49.9
176669,266,NULL,CHN,NTEQL,03:02.0,142,03:02.0,04:03.0,142,04:03.0,0.3,04:04.0,142,04:04.0,100,36.6,04:34.0,142,04:34.0,100,36.6,0,0,15:13.0
176670,266,NULL,CHN,NTEQL,04:34.0,142,04:34.0,05:40.0,142,05:40.0,0.3,05:41.0,142,05:41.0,100,36.6,06:11.0,142,06:11.0,100,36.6,0,0,17:02.0
176671,266,NULL,CHN,NTEQL,06:11.0,142,06:11.0,07:12.0,142,07:12.0,0.3,07:13.0,142,07:13.0,100,36.6,07:43.0,142,07:43.0,100,36.6,0,0,18:26.0
176675,266,NULL,CHN,NTEQL,07:43.0,142,07:43.0,08:49.0,142,08:49.0,0.3,08:50.0,142,08:50.0,100,36.6,09:20.0,142,09:20.0,100,36.6,0,0,20:15.0
176678,266,NULL,CHN,NTEQL,09:20.0,142,09:20.0,10:21.0,142,10:21.0,0.3,10:22.0,142,10:22.0,100,36.6,10:52.0,142,10:52.0,100,36.6,0,0,21:39.0
176679,266,NULL,CHN,NTEQL,10:52.0,142,10:52.0,11:58.0,142,11:58.0,0.3,11:59.0,142,11:59.0,100,36.6,12:28.0,142,12:28.0,100,36.6,0,0,23:16.6
176680,266,NULL,CHN,NTEQL,12:28.0,142,12:28.0,13:29.0,142,13:29.0,0.3,13:30.0,142,13:30.0,100,36.6,14:00.0,142,14:00.0,100,36.6,0,0,24:50.5
176681,266,NULL,CHN,NTEQL,14:00.0,142,14:00.0,15:06.0,142,15:06.0,0.3,15:07.0,142,15:07.0,100,36.6,15:37.0,142,15:37.0,100,36.6,0,0,26:29.5
176682,266,NULL,CHN,NTEQL,15:37.0,142,15:37.0,16:38.0,142,16:38.0,0.3,16:39.0,142,16:39.0,100,36.6,17:09.0,142,17:09.0,100,36.6,0,0,28:03.3
176683,266,NULL,CHN,NTEQL,17:09.0,142,17:09.0,18:15.0,142,18:15.0,0.3,18:16.0,142,18:16.0,100,36.6,18:46.0,142,18:46.0,100,36.6,0,0,29:42.1
176684,266,NULL,CHN,NTEQL,18:46.0,142,18:46.0,19:47.0,142,19:47.0,0.3,19:48.0,142,19:48.0,100,36.6,20:18.0,142,20:18.0,100,36.6,0,0,31:16.1
176685,266,NULL,CHN,NTEQL,20:18.0,142,20:18.0,21:24.0,142,21:24.0,0.3,21:25.0,142,21:25.0,100,36.6,21:55.0,142,21:55.0,100,36.6,0,0,32:55.3
176686,266,NULL,CHN,NTEQL,21:55.0,142,21:55.0,22:56.0,142,22:56.0,0.3,22:57.0,142,22:57.0,100,36.6,23:27.0,142,23:27.0,100,36.6,0,0,34:31.2
176687,266,NULL,CHN,NTEQL,23:27.0,142,23:27.0,24:33.0,142,24:33.0,0.3,24:34.0,142,24:34.0,100,36.6,25:04.0,142,25:04.0,100,36.6,0,0,36:07.4
176688,266,NULL,CHN,NTEQL,25:04.0,142,25:04.0,26:05.0,142,26:05.0,0.3,26:06.0,142,26:06.0,100,36.6,26:36.0,142,26:36.0,100,36.6,0,0,37:43.0
176689,266,NULL,CHN,NTEQL,26:36.0,142,26:36.0,27:42.0,142,27:42.0,0.3,27:43.0,142,27:43.0,100,36.6,28:13.0,142,28:13.0,100,36.6,0,0,39:31.8
176690,266,NULL,CHN,NTEQL,28:13.0,142,28:13.0,29:14.0,142,29:14.0,0.3,29:15.0,142,29:15.0,100,36.6,29:45.0,142,29:45.0,100,36.6,0,0,40:56.1
176691,266,NULL,CHN,NTEQL,29:45.0,142,29:45.0,30:51.0,142,30:51.0,0.3,30:52.0,142,30:52.0,100,36.6,31:22.0,142,31:22.0,100,36.6,0,0,42:32.8
176692,266,NULL,CHN,NTEQL,31:22.0,142,31:22.0,32:23.0,142,32:23.0,0.3,32:24.0,142,32:24.0,100,36.6,32:54.0,142,32:54.0,100,36.6,0,0,44:09.1
176693,266,NULL,CHN,NTEQL,32:54.0,142,32:54.0,34:00.0,142,34:00.0,0.3,34:01.0,142,34:01.0,100,36.6,34:31.0,142,34:31.0,100,36.6,0,0,45:51.8
176694,266,NULL,CHN,NTEQL,34:31.0,142,34:31.0,35:32.0,142,35:32.0,0.3,35:33.0,142,35:33.0,100,36.6,36:03.0,142,36:03.0,100,36.6,0,0,47:25.6
176695,266,NULL,CHN,NTEQL,36:03.0,142,36:03.0,37:09.0,142,37:09.0,0.3,37:10.0,142,37:10.0,100,36.6,37:40.0,142,37:40.0,100,36.6,0,0,49:04.3
176696,266,NULL,CHN,NTEQL,37:40.0,142,37:40.0,38:41.0,142,38:41.0,0.3,38:42.0,142,38:42.0,100,36.6,39:12.0,142,39:12.0,100,36.6,0,0,50:34.0
176697,266,NULL,CHN,NTEQL,39:12.0,142,39:12.0,40:18.0,142,40:18.0,0.3,40:19.0,142,40:19.0,100,36.6,40:49.0,142,40:49.0,100,36.6,0,0,52:17.7
176698,266,NULL,CHN,NTEQL,40:49.0,142,40:49.0,41:50.0,142,41:50.0,0.3,41:51.0,142,41:51.0,100,36.6,42:21.0,142,42:21.0,100,36.6,0,0,53:46.0
176699,266,NULL,CHN,NTEQL,42:21.0,142,42:21.0,43:27.0,142,43:27.0,0.3,43:28.0,142,43:28.0,100,36.6,43:58.0,142,43:58.0,100,36.6,0,0,55:29.6
176700,266,NULL,CHN,NTEQL,43:58.0,142,43:58.0,44:59.0,142,44:59.0,0.3,45:00.0,142,45:00.0,100,36.6,45:30.0,142,45:30.0,100,36.6,0,0,57:03.4
176704,266,NULL,CHN,NTEQL,45:30.0,142,45:30.0,46:36.0,142,46:36.0,0.3,46:37.0,142,46:37.0,100,36.6,47:07.0,142,47:07.0,100,36.6,0,0,58:46.9
176707,266,NULL,CHN,NTEQL,47:07.0,142,47:07.0,48:08.0,142,48:08.0,0.3,48:09.0,142,48:09.0,100,36.6,48:39.0,142,48:39.0,100,36.6,0,0,00:13.1
176708,266,NULL,CHN,NTEQL,48:39.0,142,48:39.0,49:45.0,142,49:45.0,0.3,49:46.0,142,49:46.0,100,36.6,50:16.0,142,50:16.0,100,36.6,0,0,01:56.1
176709,266,NULL,CHN,NTEQL,50:16.0,142,50:16.0,51:17.0,142,51:17.0,0.3,51:18.0,142,51:18.0,100,36.6,51:48.0,142,51:48.0,100,36.6,0,0,03:29.9
176710,266,NULL,CHN,NTEQL,51:48.0,142,51:48.0,52:54.0,142,52:54.0,0.3,52:55.0,142,52:55.0,100,36.6,53:25.0,142,53:25.0,100,36.6,0,0,05:08.9
176711,266,NULL,CHN,NTEQL,53:25.0,142,53:25.0,54:26.0,142,54:26.0,0.3,54:27.0,142,54:27.0,100,36.6,54:57.0,142,54:57.0,100,36.6,0,0,06:42.7
176715,266,NULL,CHN,NTEQL,54:57.0,142,54:57.0,56:03.0,142,56:03.0,0.3,56:04.0,142,56:04.0,100,36.6,56:34.0,142,56:34.0,100,36.6,0,0,08:26.0
176718,266,NULL,CHN,NTEQL,56:34.0,142,56:34.0,57:35.0,142,57:35.0,0.3,57:36.0,142,57:36.0,100,36.6,58:06.0,142,58:06.0,100,36.6,0,0,09:56.2
176719,266,NULL,CHN,NTEQL,58:06.0,142,58:06.0,59:12.0,142,59:12.0,0.3,59:13.0,142,59:13.0,100,36.6,59:43.0,142,59:43.0,100,36.6,0,0,11:35.0
176720,266,NULL,CHN,NTEQL,59:43.0,142,59:43.0,00:44.0,142,00:44.0,0.3,00:45.0,142,00:45.0,100,36.6,01:15.0,142,01:15.0,100,36.6,0,0,13:09.4
176721,266,NULL,CHN,NTEQL,01:15.0,142,01:15.0,02:21.0,142,02:21.0,0.3,02:22.0,142,02:22.0,100,36.6,02:52.0,142,02:52.0,100,36.6,0,0,14:47.8
176722,266,NULL,CHN,NTEQL,02:52.0,142,02:52.0,03:53.0,142,03:53.0,0.3,03:54.0,142,03:54.0,100,36.6,04:24.0,142,04:24.0,100,36.6,0,0,16:21.6
176723,266,NULL,CHN,NTEQL,04:24.0,142,04:24.0,05:30.0,142,05:30.0,0.3,05:31.0,142,05:31.0,100,36.6,06:01.0,142,06:01.0,100,36.6,0,0,18:00.7
176724,266,NULL,CHN,NTEQL,06:01.0,142,06:01.0,07:02.0,142,07:02.0,0.3,07:03.0,142,07:03.0,100,36.6,07:33.0,142,07:33.0,100,36.6,0,0,19:34.7
176725,266,NULL,CHN,NTEQL,07:33.0,142,07:33.0,08:39.0,142,08:39.0,0.3,08:40.0,142,08:40.0,100,36.6,09:10.0,142,09:10.0,100,36.6,0,0,21:13.3
176726,266,NULL,CHN,NTEQL,09:10.0,142,09:10.0,10:11.0,142,10:11.0,0.3,10:12.0,142,10:12.0,100,36.6,10:42.0,142,10:42.0,100,36.6,0,0,22:47.1
176727,266,NULL,CHN,NTEQL,10:42.0,142,10:42.0,11:48.0,142,11:48.0,0.3,11:49.0,142,11:49.0,100,36.6,12:19.0,142,12:19.0,100,36.6,0,0,24:26.5
176728,266,NULL,CHN,NTEQL,12:19.0,142,12:19.0,13:20.0,142,13:20.0,0.3,13:21.0,142,13:21.0,100,36.6,13:51.0,142,13:51.0,100,36.6,0,0,25:59.9
176729,266,NULL,CHN,NTEQL,13:51.0,142,13:51.0,14:57.0,142,14:57.0,0.3,14:58.0,142,14:58.0,100,36.6,15:28.0,142,15:28.0,100,36.6,0,0,27:38.6
176730,266,NULL,CHN,NTEQL,15:28.0,142,15:28.0,16:29.0,142,16:29.0,0.3,16:30.0,142,16:30.0,100,36.6,17:00.0,142,17:00.0,100,36.6,0,0,29:12.4
176731,266,NULL,CHN,NTEQL,17:00.0,142,17:00.0,18:06.0,142,18:06.0,0.3,18:07.0,142,18:07.0,100,36.6,18:37.0,142,18:37.0,100,36.6,0,0,30:51.2
176732,266,NULL,CHN,NTEQL,18:37.0,142,18:37.0,19:38.0,142,19:38.0,0.3,19:39.0,142,19:39.0,100,36.6,20:09.0,142,20:09.0,100,36.6,0,0,32:26.2
176733,266,NULL,CHN,NTEQL,20:09.0,142,20:09.0,21:15.0,142,21:15.0,0.3,21:16.0,142,21:16.0,100,36.6,21:46.0,142,21:46.0,100,36.6,0,0,34:03.9
176734,266,NULL,CHN,NTEQL,21:46.0,142,21:46.0,22:47.0,142,22:47.0,0.3,22:48.0,142,22:48.0,100,36.6,23:18.0,142,23:18.0,100,36.6,0,0,35:40.2
176735,266,NULL,CHN,NTEQL,23:18.0,142,23:18.0,24:24.0,142,24:24.0,0.3,24:25.0,142,24:25.0,100,36.6,24:55.0,142,24:55.0,100,36.6,0,0,37:16.7
176736,266,NULL,CHN,NTEQL,24:55.0,142,24:55.0,25:56.0,142,25:56.0,0.3,25:57.0,142,25:57.0,100,36.6,26:27.0,142,26:27.0,100,36.6,0,0,38:52.2
176737,266,NULL,CHN,NTEQL,26:27.0,142,26:27.0,27:33.0,142,27:33.0,0.3,27:34.0,142,27:34.0,100,36.6,28:04.0,142,28:04.0,100,36.6,0,0,40:29.5
176738,266,NULL,CHN,NTEQL,28:04.0,142,28:04.0,29:05.0,142,29:05.0,0.3,29:06.0,142,29:06.0,100,36.6,29:36.0,142,29:36.0,100,36.6,0,0,42:05.1
176739,266,NULL,CHN,NTEQL,29:36.0,142,29:36.0,30:42.0,142,30:42.0,0.3,30:43.0,142,30:43.0,100,36.6,31:13.0,142,31:13.0,100,36.6,0,0,43:42.6
176740,266,NULL,CHN,NTEQL,31:13.0,142,31:13.0,32:14.0,142,32:14.0,0.3,32:15.0,142,32:15.0,100,36.6,32:45.0,142,32:45.0,100,36.6,0,0,45:17.1
176741,266,NULL,CHN,NTEQL,32:45.0,142,32:45.0,33:51.0,142,33:51.0,0.3,33:52.0,142,33:52.0,100,36.6,34:22.0,142,34:22.0,100,36.6,0,0,47:07.1
176742,266,NULL,CHN,NTEQL,34:22.0,142,34:22.0,35:23.0,142,35:23.0,0.3,35:24.0,142,35:24.0,100,36.6,35:54.0,142,35:54.0,100,36.6,0,0,48:34.7
176743,266,NULL,CHN,NTEQL,35:54.0,142,35:54.0,37:00.0,142,37:00.0,0.3,37:01.0,142,37:01.0,100,36.6,37:31.0,142,37:31.0,100,36.6,0,0,50:20.1
176744,266,NULL,CHN,NTEQL,37:31.0,142,37:31.0,38:32.0,142,38:32.0,0.3,38:33.0,142,38:33.0,100,36.6,39:03.0,142,39:03.0,100,36.6,0,0,51:47.9
176745,266,NULL,CHN,NTEQL,39:03.0,142,39:03.0,40:09.0,142,40:09.0,0.3,40:10.0,142,40:10.0,100,36.6,40:40.0,142,40:40.0,100,36.6,0,0,53:26.1
176746,266,NULL,CHN,NTEQL,40:40.0,142,40:40.0,41:41.0,142,41:41.0,0.3,41:42.0,142,41:42.0,100,36.6,42:12.0,142,42:12.0,100,36.6,0,0,55:00.1
176747,266,NULL,CHN,NTEQL,42:12.0,142,42:12.0,43:18.0,142,43:18.0,0.3,43:19.0,142,43:19.0,100,36.6,43:49.0,142,43:49.0,100,36.6,0,0,56:38.9
176748,266,NULL,CHN,NTEQL,43:49.0,142,43:49.0,44:50.0,142,44:50.0,0.3,44:51.0,142,44:51.0,100,36.6,45:21.0,142,45:21.0,100,36.6,0,0,58:12.7
176749,266,NULL,CHN,NTEQL,45:21.0,142,45:21.0,46:27.0,142,46:27.0,0.3,46:28.0,142,46:28.0,100,36.6,46:58.0,142,46:58.0,100,36.6,0,0,59:51.5
176750,266,NULL,CHN,NTEQL,46:58.0,142,46:58.0,47:59.0,142,47:59.0,0.3,48:00.0,142,48:00.0,100,36.6,48:30.0,142,48:30.0,100,36.6,0,0,01:25.5
176751,266,NULL,CHN,NTEQL,48:30.0,142,48:30.0,49:36.0,142,49:36.0,0.3,49:37.0,142,49:37.0,100,36.6,50:07.0,142,50:07.0,100,36.6,0,0,03:04.7
176752,266,NULL,CHN,NTEQL,50:07.0,142,50:07.0,51:08.0,142,51:08.0,0.3,51:09.0,142,51:09.0,100,36.6,51:39.0,142,51:39.0,100,36.6,0,0,04:38.1
176753,266,NULL,CHN,NTEQL,51:39.0,142,51:39.0,52:45.0,142,52:45.0,0.3,52:46.0,142,52:46.0,100,36.6,53:16.0,142,53:16.0,100,36.6,0,0,06:17.1
176754,266,NULL,CHN,NTEQL,53:16.0,142,53:16.0,54:17.0,142,54:17.0,0.3,54:18.0,142,54:18.0,100,36.6,54:48.0,142,54:48.0,100,36.6,0,0,07:50.7
176755,266,NULL,CHN,NTEQL,54:48.0,142,54:48.0,55:54.0,142,55:54.0,0.3,55:55.0,142,55:55.0,100,36.6,56:25.0,142,56:25.0,100,36.6,0,0,09:29.7
176756,266,NULL,CHN,NTEQL,56:25.0,142,56:25.0,57:26.0,142,57:26.0,0.3,57:27.0,142,57:27.0,100,36.6,57:57.0,142,57:57.0,100,36.6,0,0,11:04.2
